dataset,model,text,is_false_positive,p_unwanted,msg_type,digit_count,count_currency,message_length,urgency_count,count_links,has_url,uppercase_ratio
india,W,""" I??????ll buy now, thank you""",False,0.0148,other,0.0,0.0,31.0,0.0,0.0,0.0,0.2
india,W,"That??????s all for today. Get some rest. If you need the documents tonight, send me a private message, and I??????ll send them to you later",False,0.0388,other,0.0,0.0,140.0,0.0,0.0,0.0,0.094
india,W,And now I have a more important mission to do,False,0.0331,other,0.0,0.0,45.0,0.0,0.0,0.0,0.056
india,W,?sticker omitted,False,0.016,other,0.0,0.0,16.0,0.0,0.0,0.0,0.0
india,W,I joined,False,0.0177,other,0.0,0.0,8.0,0.0,0.0,0.0,0.143
india,W,Guys please join handover call,False,0.0818,other,0.0,0.0,30.0,0.0,0.0,0.0,0.038
india,W,There is power cut in our area since 12 am,False,0.0331,other,2.0,0.0,42.0,0.0,0.0,0.0,0.032
india,W,Yes but the broader market is weakening,False,0.014,other,0.0,0.0,39.0,0.0,0.0,0.0,0.03
india,W,I won??????t talk too much during the holidays to share more investment tips.,False,0.066,other,0.0,0.0,77.0,0.0,0.0,0.0,0.066
india,W,Ya bro it worked,False,0.009,other,0.0,0.0,16.0,0.0,0.0,0.0,0.077
india,W,I think it can still be held onto,False,0.0092,other,0.0,0.0,33.0,0.0,0.0,0.0,0.038
india,W,Omg,False,0.0203,other,0.0,0.0,3.0,0.0,0.0,0.0,0.333
india,W,""" Most profits come from correctly predicting trends and acting on them, so almost all technical research is devoted to early prediction of trends""",False,0.0389,other,0.0,0.0,147.0,0.0,0.0,0.0,0.008
india,W,Will there really be a drop after Independence Day?,False,0.0159,other,0.0,0.0,51.0,0.0,0.0,0.0,0.071
india,W,I am doing the outlook and teams issue,False,0.0145,other,0.0,0.0,38.0,0.0,0.0,0.0,0.032
india,W,1. The market will underestimate everything,False,0.0271,other,1.0,0.0,43.0,0.0,0.0,0.0,0.028
india,W,*phone network,False,0.0394,other,0.0,0.0,14.0,0.0,0.0,0.0,0.0
india,W,In this situation whether the market will continue to decline today remains a question,False,0.0386,other,0.0,0.0,86.0,0.0,0.0,0.0,0.014
india,W,I like penny stocks,False,0.015,other,0.0,0.0,19.0,0.0,0.0,0.0,0.062
india,W,Yes this slight movement in the US markets shouldn't affect the domestic market,False,0.0448,other,0.0,0.0,79.0,0.0,0.0,0.0,0.045
india,W,Team pls reply to my mail,False,0.0334,other,0.0,0.0,25.0,0.0,0.0,0.0,0.05
india,W,"If the market goes up today, I will sell my stocks in the afternoon.",False,0.0105,other,0.0,0.0,68.0,0.0,0.0,0.0,0.038
india,W,Shakthi Vishnu as well,False,0.0171,other,0.0,0.0,22.0,0.0,0.0,0.0,0.105
india,W,May be down,False,0.0158,other,0.0,0.0,11.0,0.0,0.0,0.0,0.111
india,W,location,False,0.0136,other,0.0,0.0,8.0,0.0,0.0,0.0,0.0
india,W,"Regarding this point, I want to clarify",False,0.0697,other,0.0,0.0,39.0,0.0,0.0,0.0,0.062
india,W,Thank you buddy,False,0.0129,other,0.0,0.0,15.0,0.0,0.0,0.0,0.077
india,W,I also got Professor Sohan Sharma's courseware last night. I haven't read it yet.,False,0.0077,other,0.0,0.0,81.0,0.0,0.0,0.0,0.078
india,W,Facing some issues in internet,False,0.0181,other,0.0,0.0,30.0,0.0,0.0,0.0,0.038
india,W,Msg sent by mistake,False,0.0246,other,0.0,0.0,19.0,0.0,0.0,0.0,0.062
india,W,Have,False,0.0305,other,0.0,0.0,4.0,0.0,0.0,0.0,0.25
india,W,"Facing network issues, will try rejoin",False,0.0222,other,0.0,0.0,38.0,0.0,0.0,0.0,0.031
india,W,Check in,False,0.0111,other,0.0,0.0,8.0,0.0,0.0,0.0,0.143
india,W,The market conditions weren't great so any profit is already good,False,0.0213,other,0.0,0.0,65.0,0.0,0.0,0.0,0.019
india,W,"Recent market conditions have been unstable, leading to a reduction in our previous profits. Don't be discouraged; Professor Sohan Sharma will also adjust the strategies accordingly. Although the market will be closed to",False,0.1578,appointment/reminder,0.0,0.0,368.0,0.0,0.0,0.0,0.039
india,W,In mobile,False,0.4413,other,0.0,0.0,9.0,0.0,0.0,0.0,0.125
india,W,Today's sharing ends here. Let's celebrate this great festival together tomorrow????????,False,0.0211,other,0.0,0.0,88.0,0.0,0.0,0.0,0.085
india,W,It's not working in my phone nd it's your email ac is blocked,False,0.0419,other,0.0,0.0,61.0,1.0,0.0,0.0,0.021
india,W,I will try to join even early,False,0.043,other,0.0,0.0,29.0,0.0,0.0,0.0,0.043
india,W,Hi Ranjith,False,0.0181,other,0.0,0.0,10.0,0.0,0.0,0.0,0.222
india,W,Why it is late ?,False,0.0111,other,0.0,0.0,16.0,0.0,0.0,0.0,0.091
india,W,Will join in 10 mins,False,0.0534,other,2.0,0.0,20.0,0.0,0.0,0.0,0.071
india,W,""" Professor, I have already added you""",False,0.003,other,0.0,0.0,38.0,0.0,0.0,0.0,0.069
india,W,Hi team today??s team meeting is must attend for all as discussed and agreed please make sure everyone join the meeting,False,0.0814,appointment/reminder,0.0,0.0,119.0,0.0,0.0,0.0,0.02
india,W,I am in shift kk..,False,0.0051,other,0.0,0.0,18.0,0.0,0.0,0.0,0.083
india,W,I am facing some issue,False,0.0075,other,0.0,0.0,22.0,0.0,0.0,0.0,0.056
india,W,Earlier it doesn't work,False,0.0072,other,0.0,0.0,23.0,0.0,0.0,0.0,0.053
india,W,It's indeed just shy of a key level but this week is expected to see continued gains,False,0.06,other,0.0,0.0,84.0,0.0,0.0,0.0,0.015
india,W,Start discussing on topics,False,0.0414,other,0.0,0.0,26.0,0.0,0.0,0.0,0.043
india,W,Okay Jerold,False,0.0165,other,0.0,0.0,11.0,0.0,0.0,0.0,0.2
india,W,Good evening Mr Arvind Singh Check in,False,0.0127,other,0.0,0.0,37.0,0.0,0.0,0.0,0.161
india,W,Restarting laptop,False,0.0151,other,0.0,0.0,17.0,0.0,0.0,0.0,0.062
india,W,Hi team anyone facing outlook issues ?,False,0.0193,other,0.0,0.0,38.0,0.0,0.0,0.0,0.032
india,W,You got locked out ?,False,0.0085,other,0.0,0.0,20.0,0.0,0.0,0.0,0.067
india,W,"The above are the momentum stocks recommended by Professor Sohan Sharma. If you have already purchased them, please let me know the buying price so I can provide timely advice later on. If you haven't bought them yet, yo",False,0.0778,other,0.0,0.0,344.0,0.0,0.0,0.0,0.032
india,W,"Yes, I understand. When I get the courseware, I will definitely read it carefully, because my awareness of stock market investment is really weak ????????",False,0.0315,other,0.0,1.0,154.0,0.0,0.0,0.0,0.074
india,W,If there isn't any further rise by the end of the session it's better to sell,False,0.098,other,0.0,0.0,77.0,0.0,0.0,0.0,0.017
india,W,Failure is the key to success,False,0.0376,other,0.0,0.0,29.0,0.0,0.0,0.0,0.042
india,W,"Friends who want to know more about the competition and my personal resume can leave a message with my assistant Rama and confirm. Next, I will share new investment tips, please start reading here????????",False,0.1008,other,0.0,0.0,204.0,0.0,0.0,0.0,0.049
india,W,"MDC is HUB, no need to engage Dxc through HPSM",False,0.0163,other,0.0,0.0,46.0,0.0,0.0,0.0,0.306
india,W,Happy diwali to all,False,0.0431,other,0.0,0.0,19.0,0.0,0.0,0.0,0.062
india,W,In the corner,False,0.0327,other,0.0,0.0,13.0,0.0,0.0,0.0,0.091
india,W,I'm able to think independently so I can understand greed and fear ????????????????,False,0.0158,other,0.0,0.0,83.0,0.0,0.0,0.0,0.161
india,W,It's like Aruba sdwan os??,False,0.0102,other,0.0,0.0,26.0,0.0,0.0,0.0,0.105
india,W,Happy end to this week's trading.,False,0.2247,other,0.0,0.0,33.0,0.0,0.0,0.0,0.038
india,W,IRFC,False,0.0476,other,0.0,0.0,4.0,0.0,0.0,0.0,1.0
india,W,Network issue,False,0.0228,other,0.0,0.0,13.0,0.0,0.0,0.0,0.083
india,W,Firstly technical technical analysis is based on three main assumptions,False,0.0202,other,0.0,0.0,71.0,0.0,0.0,0.0,0.016
india,W,It's rising so fast already up by more than 5%,False,0.0089,other,1.0,0.0,46.0,0.0,0.0,0.0,0.029
india,W,My phone actually dropped in the bucket,False,0.0126,other,0.0,0.0,39.0,0.0,0.0,0.0,0.03
india,W,"The auction has ended, and everything looks good so far. It's just uncertain how things will turn out once trading begins.",False,0.0155,other,0.0,0.0,122.0,0.0,0.0,0.0,0.02
india,W,That's awesome????????,False,0.0084,other,0.0,0.0,22.0,0.0,0.0,0.0,0.312
india,W,Good evening everyone????????????????,False,0.0182,other,0.0,0.0,37.0,0.0,0.0,0.0,0.333
india,W,Good evening sir Check in,False,0.0093,other,0.0,0.0,25.0,0.0,0.0,0.0,0.095
india,W,Hmm ok,False,0.0147,other,0.0,0.0,6.0,0.0,0.0,0.0,0.2
india,W,Good evening sir Wish you a happy holiday,False,0.0098,other,0.0,0.0,41.0,0.0,0.0,0.0,0.059
india,W,Will chk now,False,0.0389,other,0.0,0.0,12.0,0.0,0.0,0.0,0.1
india,W,Why haven't I recommended early morning stocks at 10,False,0.0149,other,2.0,0.0,52.0,0.0,0.0,0.0,0.049
india,W,"Well, as you all know, I like to share simple and practical investment tips.",False,0.0296,other,0.0,0.0,76.0,0.0,0.0,0.0,0.033
india,W,"???????????? US PPI rose 2.2% year-on-year in July, lower than expected and sharply down from the previous value of 2.7%; traders have since increased their bets on Fed easing.",False,0.2488,other,4.0,0.0,176.0,0.0,0.0,0.0,0.101
india,W,Happy and prosperous new year 2021 to you all and your family.,False,0.0804,other,4.0,0.0,62.0,0.0,0.0,0.0,0.022
india,W,Same here,False,0.0129,other,0.0,0.0,9.0,0.0,0.0,0.0,0.125
india,W,Buying towards the close is a bit more secure,False,0.0289,other,0.0,0.0,45.0,0.0,0.0,0.0,0.027
india,W,"If you are worried about missing out on important buy and sell instructions, please add my assistant Rama's WhatsApp and she will notify you of important buy and sell opportunities via private messages????????",False,0.1069,other,0.0,0.0,209.0,0.0,0.0,0.0,0.047
india,W,"Through continuous learning and growth, I will definitely apply the knowledge I gained today to my future investments",False,0.0662,other,0.0,0.0,117.0,0.0,0.0,0.0,0.03
india,W,"It's okay, I can accept that. Making money isn't achieved in a single trade; it's a long-term process",False,0.01,other,0.0,0.0,101.0,0.0,0.0,0.0,0.039
india,W,"Short-term borrowing costs in India declined to the lowest in nearly two years, reflecting a buildup of liquidity in the banking system just as calls for central bank policy pivot mount.",False,0.202,other,0.0,0.0,186.0,0.0,0.0,0.0,0.013
india,W,I set an automatic sell at 115,False,0.0363,other,3.0,0.0,30.0,0.0,0.0,0.0,0.048
india,W,"The index adjustment usually follows a gradual inclusion process, and the inflow of funds is also carried out in stages",False,0.068,other,0.0,0.0,119.0,0.0,0.0,0.0,0.01
india,W,As long as inflation doesn't rise there won't be a problem,False,0.021,other,0.0,0.0,58.0,0.0,0.0,0.0,0.022
india,W,Can I open a put option at 24600?,False,0.0196,other,5.0,0.0,33.0,0.0,0.0,0.0,0.1
india,W,Team pls be atentive,False,0.035,other,0.0,0.0,20.0,0.0,0.0,0.0,0.059
india,W,No KK,False,0.0295,other,0.0,0.0,5.0,0.0,0.0,0.0,0.75
india,W,I will join my pc is restarted,False,0.0305,other,0.0,0.0,30.0,0.0,0.0,0.0,0.042
india,W,Just wait for the upcoming announcements,False,0.0172,other,0.0,0.0,40.0,0.0,0.0,0.0,0.029
india,W,Facing issues with internet,False,0.0428,other,0.0,0.0,27.0,0.0,0.0,0.0,0.042
india,W,""" Good afternoon, investors. The market has now closed, so let's do a quick summary.""",False,0.0174,other,0.0,0.0,85.0,0.0,0.0,0.0,0.031
india,W,Letting you know,False,0.0068,other,0.0,0.0,16.0,0.0,0.0,0.0,0.071
india,W,""" Additionally, the Federal Reserve has moved away from relying solely on data points and is now focusing on a broader outlook and risk balance. The current Fed is one that prioritizes employment data over inflation data",False,0.4132,bank/transactional,0.0,0.0,310.0,0.0,0.0,0.0,0.028
india,W,The market weakening now is an opportunity for us,False,0.0541,other,0.0,0.0,49.0,0.0,0.0,0.0,0.024
india,W,Okay Thank you,False,0.0136,other,0.0,0.0,14.0,0.0,0.0,0.0,0.167
india,W,"I am not comforting you because the stocks I recommended recently suffered a floating loss, but because I treat every member as a friend????????",False,0.0194,other,0.0,0.0,144.0,0.0,0.0,0.0,0.06
india,W,I feel powerless and guilty about the trading situation in the past two weeks.,False,0.064,other,0.0,0.0,78.0,0.0,0.0,0.0,0.016
india,W,You said above stmt and after that no action from you,False,0.0207,other,0.0,0.0,53.0,0.0,0.0,0.0,0.023
india,W,"Hi team, will be joining 15 min late",False,0.057,other,2.0,0.0,36.0,0.0,0.0,0.0,0.038
india,W,Salarpuria arena building,False,0.0165,other,0.0,0.0,25.0,0.0,0.0,0.0,0.043
india,W,Koi Hindi bolane wala hai bhai,False,0.0182,other,0.0,0.0,30.0,0.0,0.0,0.0,0.08
india,W,""" Good evening, investors. It's time for our weekend review. Let's first focus on the international front.""",False,0.0308,other,0.0,0.0,107.0,0.0,0.0,0.0,0.036
india,W,This time the rate cut in September seems inevitable,False,0.0397,other,0.0,0.0,52.0,0.0,0.0,0.0,0.045
india,W,Ok cool,False,0.0135,other,0.0,0.0,7.0,0.0,0.0,0.0,0.167
india,W,???? then I will be in start only.. I will not move to CCNA????,False,0.029,other,0.0,0.0,63.0,0.0,0.0,0.0,0.15
india,W,Pls join Daily touchpoint call. I will join lil bit late ..,False,0.0894,other,0.0,0.0,59.0,0.0,0.0,0.0,0.067
india,W,""" Hello everyone, I am Arvind Singh the assistant to Mr. Anand Selvakesari, Chief Investment Officer at StockHolding Corporation of India Limited. It's a pleasure to connect with you all.""",False,0.0759,other,0.0,0.0,188.0,0.0,0.0,0.0,0.106
india,W,"Hi Team, I'll join by 30 mins late..",False,0.0733,other,2.0,0.0,36.0,0.0,0.0,0.0,0.13
india,W,"I just called and for 2 min it was ringing,",False,0.014,other,1.0,0.0,43.0,0.0,0.0,0.0,0.031
india,W,Crazy,False,0.0239,other,0.0,0.0,5.0,0.0,0.0,0.0,0.2
india,W,""" Good morning, investors. It's the early trading session now, so let's first focus on the international news.""",False,0.0392,other,0.0,0.0,111.0,0.0,0.0,0.0,0.023
india,W,"Good evening, students of Bajaj Finserv's official group.",False,0.0249,other,0.0,0.0,57.0,0.0,0.0,0.0,0.064
india,W,I think I can understand something,False,0.0089,other,0.0,0.0,34.0,0.0,0.0,0.0,0.069
india,W,Team please join the team meeting,False,0.0795,appointment/reminder,0.0,0.0,33.0,0.0,0.0,0.0,0.036
india,W,?????????????????????????????? ?????????????????????????????????????????? ?????????????????? ?????????????????? ?????????????????? ???????????? ?????????????????????????????? ???????????? ????????????????????????????????,True,0.9901,other,4.0,10.0,332.0,0.0,0.0,0.0,0.994
india,W,It feels like it might continue to rise,False,0.0113,other,0.0,0.0,39.0,0.0,0.0,0.0,0.031
india,W,Yes! What level of candlestick chart is typically used to determine future trends?,False,0.0569,other,0.0,0.0,82.0,0.0,0.0,0.0,0.029
india,W,Earlier it said account it blocked for pulse,False,0.0131,bank/transactional,0.0,0.0,44.0,1.0,0.0,0.0,0.027
india,W,Thanks kk,False,0.0154,other,0.0,0.0,9.0,0.0,0.0,0.0,0.125
india,W,I will be joining late by 2- 2,False,0.0898,other,2.0,0.0,30.0,0.0,0.0,0.0,0.05
india,W,Pls assist me to,False,0.0183,other,0.0,0.0,16.0,0.0,0.0,0.0,0.077
india,W,Hi team,False,0.0206,other,0.0,0.0,7.0,0.0,0.0,0.0,0.167
india,W,"This week's trading has successfully concluded. Due to various factors, the market has been in a downtrend, with the NIFTY index oscillating within a range. Today, it closed at 24,541 points, which can be considered a po",False,0.4207,bank/transactional,5.0,0.0,428.0,0.0,0.0,0.0,0.039
india,W,Affected CI option should select UNKNOWN,False,0.0298,other,0.0,0.0,40.0,0.0,0.0,0.0,0.286
india,W,Everyone's enthusiasm for this discussion is really high,False,0.0335,other,0.0,0.0,56.0,0.0,0.0,0.0,0.021
india,W,Cart on,False,0.0309,other,0.0,0.0,7.0,0.0,0.0,0.0,0.167
india,W,Who are on shift ?,False,0.0219,other,0.0,0.0,18.0,0.0,0.0,0.0,0.077
india,W,??????????????????,False,0.016,other,0.0,0.0,18.0,0.0,0.0,0.0,0.0
india,W,"Whoever wants to learn and part of this activity, please join war room",False,0.1371,other,0.0,0.0,70.0,0.0,0.0,0.0,0.018
india,W,I don't think anyone will like war. I really hope to consider the people of their country and their families before starting a war.,False,0.025,other,0.0,0.0,131.0,0.0,0.0,0.0,0.019
india,W,"Although the Indian market was closed yesterday, the U.S. market performed strongly. Today, Asian markets have generally risen, which will have a positive impact on the Indian market.",False,0.077,other,0.0,0.0,183.0,0.0,0.0,0.0,0.047
india,W,"If there is no leader to lead me, I think I will be confused now",False,0.0142,other,0.0,0.0,64.0,0.0,0.0,0.0,0.061
india,W,Rejoining,False,0.0176,other,0.0,0.0,9.0,0.0,0.0,0.0,0.111
india,W,Team inspite of multiple reminders this attendance is pathetic,False,0.0611,bank/transactional,0.0,0.0,62.0,0.0,0.0,0.0,0.019
india,W,ESP night shift guys,False,0.0143,other,0.0,0.0,20.0,0.0,0.0,0.0,0.176
india,W,Wish you A Happy New Year all. Have a peaceful year ahead????,False,0.017,other,0.0,0.0,61.0,0.0,0.0,0.0,0.133
india,W,Ok,False,0.0189,other,0.0,0.0,2.0,0.0,0.0,0.0,0.5
india,W,Thank you,False,0.0133,other,0.0,0.0,9.0,0.0,0.0,0.0,0.125
india,W,I will join in 2-3 mins,False,0.0611,other,2.0,0.0,23.0,0.0,0.0,0.0,0.067
india,W,I gained a lot of knowledge while studying with professors and groups ???????? ???????? ????????,False,0.0475,other,0.0,0.0,96.0,0.0,0.0,0.0,0.186
india,W,I have to restart my laptoo,False,0.0098,other,0.0,0.0,27.0,0.0,0.0,0.0,0.045
india,W,"????????????The table below shows annualized excess return following RSI momentum signals. The figures are based on the quarterly figures, i.e. excess return 66 days (3 months) after the signal was triggered.",False,0.0924,other,3.0,0.0,208.0,0.0,0.0,0.0,0.068
india,W,Hi Team.,False,0.025,other,0.0,0.0,8.0,0.0,0.0,0.0,0.333
india,W,"The E2E I bought at the opening has now gone up, thanks ????????",False,0.0354,other,1.0,0.0,64.0,0.0,0.0,0.0,0.174
india,W,Service now ?,True,0.6207,other,0.0,0.0,13.0,0.0,0.0,0.0,0.1
